transaction_idx,cluster_id,min_distance_to_fraud,cluster_fraud_rate
60,0,1.9187367126291022,0.0056
61,0,3.5859845665675474,0.0056
62,0,4.065007320308537,0.0056
63,0,3.857549461995247,0.0056
64,0,3.857549461995247,0.0056
65,0,0.6556143823757236,0.0056
66,0,0.6819998050309233,0.0056
67,0,0.6781627757074518,0.0056
68,0,0.6560544734196813,0.0056
69,0,0.603162197347021,0.0056
70,0,0.6411353595929624,0.0056
71,0,0.6783063326247609,0.0056
72,0,0.3251994317500162,0.0056
73,0,2.241332034817835,0.0056
74,0,0.6059914281484581,0.0056
75,0,0.6548798614955863,0.0056
76,0,0.6423892828091696,0.0056
77,0,0.6277265369683571,0.0056
78,0,1.9820091334157877,0.0056
79,0,0.643258179575609,0.0056
81,0,8.086364584425118,0.0056
82,0,4.053274153310941,0.0056
83,0,0.6385294504487016,0.0056
84,0,0.6434595165826654,0.0056
85,0,0.6086055357302931,0.0056
86,0,0.6410010567097861,0.0056
87,0,0.6555527568365085,0.0056
88,0,0.6769599415313455,0.0056
89,0,0.6864245210291117,0.0056
90,0,0.6871646766515058,0.0056
91,0,0.00783402209087386,0.0056
92,0,0.008277935256498907,0.0056
93,0,0.007902297079042296,0.0056
94,0,0.007264358561709495,0.0056
95,0,0.6563602784475783,0.0056
96,0,0.4383825082969798,0.0056
97,0,0.5984800352931352,0.0056
98,0,5.65121232445953,0.0056
99,0,5.647471498110615,0.0056
100,0,0.642248749673572,0.0056
101,0,1.1738617652483723,0.0056
102,0,1.211440090077605,0.0056
103,0,5.384256998929296,0.0056
104,0,5.649399143227783,0.0056
105,0,11.913299757238482,0.0056
106,0,1.4872137054454677,0.0056
107,0,1.0830473227271884,0.0056
108,0,0.6010074574848744,0.0056
109,0,0.6340644636021717,0.0056
110,0,2.0025465982138178,0.0056
111,0,4.2134583024046846,0.0056
112,0,0.6384984720836576,0.0056
113,0,0.6353109897767977,0.0056
114,0,0.6629850997647768,0.0056
115,0,0.6050428518835494,0.0056
116,0,0.6375819139631321,0.0056
117,0,0.6397431610867099,0.0056
118,0,0.0431861387588982,0.0056
119,0,0.6576471650624437,0.0056
120,0,0.6019352643462422,0.0056
121,0,0.6533968899267845,0.0056
122,0,0.6044161815705041,0.0056
123,0,0.6448318533865685,0.0056
124,0,1.4020408203877988,0.0056
125,0,0.5122779784818203,0.0056
126,0,0.6643340061643624,0.0056
127,0,0.6729397985795201,0.0056
128,0,0.6640289548810154,0.0056
129,0,2.557517211206188,0.0056
130,0,0.6181807834960968,0.0056
131,0,0.6547890754464585,0.0056
132,0,0.640885449156566,0.0056
133,0,0.6661580219338602,0.0056
134,0,0.6010468746576303,0.0056
135,0,0.6805101503740538,0.0056
136,0,5.380561276936891,0.0056
137,0,5.381490606846702,0.0056
138,0,5.4853207625838145,0.0056
139,0,5.644560338074483,0.0056
140,0,4.479714308853837,0.0056
141,0,5.6476647950596295,0.0056
142,0,5.650164632962505,0.0056
143,0,5.650643532587141,0.0056
144,0,5.310867549360954,0.0056
145,0,4.5257463375438105,0.0056
146,0,2.267949183284307,0.0056
147,0,0.6061203234204668,0.0056
148,0,0.6579135288584159,0.0056
149,0,0.6184367899721337,0.0056
150,0,0.6300228766014663,0.0056
151,0,0.6291738391897236,0.0056
152,0,0.6442094676085591,0.0056
153,0,0.6577417456976146,0.0056
154,0,0.6545777826684701,0.0056
155,0,0.618457527954887,0.0056
156,0,0.6545400917928237,0.0056
157,0,0.7989342231206708,0.0056
158,0,4.2599328633532245,0.0056
159,0,0.7250201289221545,0.0056
160,0,0.10596838918870749,0.0056
161,0,3.9281492569920173,0.0056
162,0,3.6951716744496093,0.0056
163,0,0.6528775752534807,0.0056
164,0,0.6333317234504036,0.0056
165,0,2.135030654824256,0.0056
166,0,0.6627236324722365,0.0056
167,0,0.3142927427230089,0.0056
168,0,0.2975474765953253,0.0056
169,0,1.5606235286163546,0.0056
170,0,0.8796487802241295,0.0056
171,0,0.5330220104066177,0.0056
172,0,10.711335026923779,0.0056
173,0,10.713135505655877,0.0056
174,0,10.678830427398784,0.0056
175,0,0.6576116163103194,0.0056
176,0,3.010565875144257,0.0056
177,0,0.6055600178835514,0.0056
178,0,2.587436129676122,0.0056
179,0,0.9512135689240654,0.0056
180,0,0.6770095700421994,0.0056
181,0,0.671623794955834,0.0056
182,0,0.656804746127005,0.0056
183,0,0.6752211705088794,0.0056
184,0,2.702054830729619,0.0056
185,0,6.460694030743424,0.0056
186,0,5.5878704530398595,0.0056
187,0,5.821699601803485,0.0056
188,0,0.4434818084538137,0.0056
189,0,0.6067858342722392,0.0056
190,0,5.638839173182684,0.0056
191,0,5.696978000244126,0.0056
192,0,5.674281453564389,0.0056
193,0,5.649638018270007,0.0056
194,0,5.650315707770686,0.0056
195,0,0.5281866430816753,0.0056
196,0,5.397332523856202,0.0056
197,0,12.766727596950194,0.0056
198,0,5.642833963543937,0.0056
199,0,0.01824848966483529,0.0056
200,0,5.66597273819813,0.0056
201,0,5.6496633706584065,0.0056
202,0,5.6478248519055105,0.0056
203,0,0.7069926570488451,0.0056
204,0,4.125139070575863,0.0056
205,0,11.911630622377551,0.0056
206,0,0.6655776618408525,0.0056
207,0,5.58439552078187,0.0056
208,0,1.0819614382099807,0.0056
209,0,5.63573532711027,0.0056
210,0,2.793024236436465,0.0056
211,0,0.33337808735933433,0.0056
212,0,2.9138722126190695,0.0056
213,0,1.7216660397329075,0.0056
214,0,3.1229502242491063,0.0056
215,0,2.1551529497434108,0.0056
216,0,0.7094751560979912,0.0056
217,0,3.5032375760106724,0.0056
218,0,5.67940835718132,0.0056
219,0,4.444241223518797,0.0056
220,0,0.32176000041691655,0.0056
221,0,5.4711991477445485,0.0056
222,0,1.1387351840602358,0.0056
223,0,2.8217412197315195,0.0056
224,0,2.6145896737346823,0.0056
225,0,0.8993548204746816,0.0056
226,0,5.205964296274469,0.0056
227,0,2.7539488288692615,0.0056
228,0,1.7281533257918222,0.0056
229,0,0.28661188834003787,0.0056
230,0,5.399302050333388,0.0056
231,0,4.552323553513101,0.0056
232,0,3.3032684292362857,0.0056
233,0,5.703344788652097,0.0056
234,0,5.763254191766557,0.0056
235,0,5.797700960310811,0.0056
236,0,4.15813934296607,0.0056
237,0,4.175648959594453,0.0056
238,0,5.649410753190682,0.0056
239,0,5.3117292238508504,0.0056
240,0,5.058839777908046,0.0056
241,0,5.345616192593337,0.0056
242,0,8.7116606382466,0.0056
243,0,0.464299105851175,0.0056
244,0,2.789756567170795,0.0056
245,0,4.717328078708399,0.0056
246,0,0.8179125800014383,0.0056
247,0,5.2824331428294675,0.0056
248,0,5.034328854298831,0.0056
249,0,4.938609526614905,0.0056
250,0,5.383312384080723,0.0056
251,0,1.3756806207946428,0.0056
252,0,0.8976187029140464,0.0056
253,0,0.8085191993695786,0.0056
254,0,2.102548012329329,0.0056
255,0,0.6605814113455829,0.0056
256,0,0.41119028681986075,0.0056
257,0,1.1743013595215885,0.0056
258,0,0.6838495063090491,0.0056
259,0,0.46415306009018925,0.0056
260,0,0.5473043806907465,0.0056
261,0,3.809913268486943,0.0056
262,0,12.389617566916206,0.0056
263,0,2.5983266117193304,0.0056
264,0,0.09263161264271587,0.0056
265,0,0.30538117994832387,0.0056
266,0,0.3101971655252136,0.0056
267,0,1.2233064805064502,0.0056
268,0,1.3859273114314488,0.0056
269,0,9.20288620090864,0.0056
270,0,5.763998614262527,0.0056
271,0,0.34442531042062735,0.0056
272,0,0.4468886584124949,0.0056
273,0,1.9569481285567263,0.0056
274,0,0.18047240606819256,0.0056
275,0,0.4887050707196544,0.0056
276,0,0.2520219526399358,0.0056
277,0,1.0254142343497394,0.0056
278,0,0.9291861849964145,0.0056
279,0,3.8112199405838143,0.0056
280,0,2.441945684267925,0.0056
281,0,3.993237106524654,0.0056
282,0,4.481850752230394,0.0056
283,0,4.630849667594487,0.0056
284,0,4.722991136312797,0.0056
285,0,0.009344684740663209,0.0056
286,0,5.642070906077156,0.0056
287,0,5.314208355425064,0.0056
288,0,5.641170034538826,0.0056
289,0,0.9512982471191814,0.0056
290,0,1.4130815140955844,0.0056
291,0,5.000673917200854,0.0056
292,0,4.4521517784921345,0.0056
293,0,1.1561264540672518,0.0056
294,0,1.046080587825165,0.0056
295,0,3.814220342836868,0.0056
296,0,11.172851386232109,0.0056
297,0,3.363913572669775,0.0056
298,0,1.5504733378512225,0.0056
299,0,5.650105534339283,0.0056
300,0,5.650160131393482,0.0056
301,0,5.650231783507386,0.0056
302,0,5.648113147799266,0.0056
303,0,3.416892537474221,0.0056
304,0,1.320275513642941,0.0056
305,0,0.7767622045574474,0.0056
306,0,0.7765159738956948,0.0056
307,0,0.15271218387440366,0.0056
308,0,3.007227647584465,0.0056
309,0,0.4330168017168506,0.0056
310,0,0.6684604156458247,0.0056
311,0,3.3962265368291034,0.0056
312,0,0.2729691924010036,0.0056
313,0,9.201414548790618,0.0056
314,0,9.198672469390997,0.0056
315,0,2.8111618864670973,0.0056
316,0,0.949473880332539,0.0056
317,0,1.222735040738009,0.0056
318,0,1.6158957719339284,0.0056
319,0,2.1737861315364713,0.0056
320,0,11.346404594981486,0.0056
322,0,0.7191072278310783,0.0056
323,0,0.7949213146766977,0.0056
324,0,1.5618748243973504,0.0056
325,0,1.2468482017733808,0.0056
326,0,0.5747510059738967,0.0056
327,0,5.6497476476982245,0.0056
328,0,6.309106324411623,0.0056
329,0,0.426733925439049,0.0056
330,0,0.8248982806537822,0.0056
331,0,0.4173773112827614,0.0056
332,0,2.678902604859941,0.0056
333,0,2.7950862144133146,0.0056
334,0,0.5165420906128205,0.0056
335,0,1.523614748081614,0.0056
336,0,5.64935821669301,0.0056
337,0,5.37288708741435,0.0056
338,0,5.649463046727042,0.0056
339,0,2.770179561848195,0.0056
340,0,1.5722898734182487,0.0056
341,0,2.349581922059763,0.0056
342,0,2.6686697158921775,0.0056
343,0,1.312898820189348,0.0056
344,0,3.342068993275708,0.0056
345,0,18.089608882049394,0.0056
346,0,18.08737912145542,0.0056
347,0,3.9547623645664673,0.0056
348,0,1.395280823874366,0.0056
349,0,2.740741916034052,0.0056
351,0,4.728510772032573,0.0056
352,0,0.5891453785029381,0.0056
353,0,0.9241278540867254,0.0056
354,0,0.17858501920380954,0.0056
355,0,0.1736416150745978,0.0056
356,0,0.1849296626779259,0.0056
357,0,0.7194448976103578,0.0056
358,0,2.185345084073313,0.0056
359,0,0.5421653986282141,0.0056
360,0,17.454028587572218,0.0056
362,0,2.0273536594869888,0.0056
363,0,0.8745506030439012,0.0056
364,0,1.3327317946152957,0.0056
365,0,0.8240472758330603,0.0056
366,0,5.649399143227783,0.0056
367,0,4.209858963829577,0.0056
368,0,0.7282268521140113,0.0056
369,0,2.518249750808356,0.0056
370,0,1.2152182860325376,0.0056
371,0,5.863850845988108,0.0056
372,0,5.699842115146696,0.0056
373,0,1.480626515333006,0.0056
374,0,1.4761618744464005,0.0056
375,0,2.5403758262747727,0.0056
376,0,8.629057218803267,0.0056
377,0,5.47959320689743,0.0056
378,0,0.6705955556315921,0.0056
379,0,1.4559315663426033,0.0056
380,0,1.6002508652603575,0.0056
381,0,2.252725580379929,0.0056
382,0,2.732499802889389,0.0056
383,0,3.6831829221674703,0.0056
384,0,0.514016074353617,0.0056
385,0,0.5795383314678412,0.0056
386,0,0.11650228384339602,0.0056
387,0,1.3868799459471666,0.0056
388,0,0.38161307713623055,0.0056
389,0,1.2329263405280553,0.0056
390,0,1.7075796544959432,0.0056
391,0,0.13501645034137946,0.0056
392,0,1.2751793703375986,0.0056
393,0,1.1424530248949631,0.0056
394,0,1.72604827857073,0.0056
395,0,0.7878664070172202,0.0056
396,0,3.3454716052470532,0.0056
397,0,0.5754828682537583,0.0056
398,0,0.6331238798819694,0.0056
399,0,2.0447811772642632,0.0056
400,0,1.3821364477497462,0.0056
401,0,1.3818776175201721,0.0056
402,0,1.3816989595583569,0.0056
403,0,0.4445011707586705,0.0056
404,0,0.7897570318739532,0.0056
405,0,1.8258655741334122,0.0056
406,0,1.5193277824857825,0.0056
407,0,0.7587947581533802,0.0056
408,0,1.1439474177399782,0.0056
409,0,0.37149994402197,0.0056
410,0,5.649079900151514,0.0056
411,0,1.459504271195823,0.0056
412,0,4.019226614507296,0.0056
413,0,3.0538833745954026,0.0056
414,0,3.0647937109538086,0.0056
415,0,2.7861562563150257,0.0056
416,0,2.8289262760456335,0.0056
417,0,3.9380960559804303,0.0056
418,0,2.540804152108274,0.0056
419,0,11.833887722691232,0.0056
420,0,1.0115727660799336,0.0056
421,0,1.057393849180667,0.0056
422,0,1.3672624585039412,0.0056
423,0,0.6361770500406244,0.0056
424,0,1.1005176861367187,0.0056
425,0,0.2556287454874988,0.0056
426,0,1.3337325530962296,0.0056
427,0,0.48615504115346175,0.0056
428,0,1.3868335982972524,0.0056
429,0,1.452373534985021,0.0056
430,0,2.5531243699252615,0.0056
431,0,2.327569781338901,0.0056
432,0,2.158164222761669,0.0056
433,0,1.943180628036502,0.0056
434,0,0.37726597298177433,0.0056
435,0,3.765979477097411,0.0056
436,0,4.129040674391168,0.0056
437,0,0.8423920773260282,0.0056
438,0,1.9395362903345967,0.0056
439,0,1.6823105445802462,0.0056
440,0,1.6150189706009779,0.0056
441,0,0.9178289330961509,0.0056
442,0,2.8475611580154236,0.0056
443,0,0.6558531950872314,0.0056
444,0,3.0797307829944556,0.0056
445,0,7.927064538576961,0.0056
446,0,7.927064538576961,0.0056
447,0,0.5476847003978879,0.0056
448,0,1.5454996671760046,0.0056
449,0,0.7199082502914707,0.0056
450,0,1.8126838585045622,0.0056
451,0,1.6207289243929093,0.0056
452,0,1.6554610310662774,0.0056
453,0,1.9864317364197495,0.0056
454,0,1.3859703379830586,0.0056
455,0,0.8845066486259132,0.0056
456,0,1.6005322122163261,0.0056
457,0,1.8747491141892,0.0056
458,0,0.23832639698381966,0.0056
459,0,0.5163803029711688,0.0056
460,0,18.810719070134596,0.0056
461,0,18.810719070134596,0.0056
462,0,18.810719070134596,0.0056
463,0,18.810719070134596,0.0056
464,0,18.810719070134596,0.0056
465,0,18.810719070134596,0.0056
466,0,18.810719070134596,0.0056
467,0,18.810719070134596,0.0056
468,0,18.810719070134596,0.0056
469,0,6.509205796473651,0.0056
470,0,11.831023559323834,0.0056
471,0,18.810719070134596,0.0056
472,0,18.810719070134596,0.0056
473,0,18.810719070134596,0.0056
474,0,18.810719070134596,0.0056
475,0,4.902983357408584,0.0056
476,0,1.4324109547030037,0.0056
477,0,0.37290647964769247,0.0056
478,0,1.6637981757819773,0.0056
479,0,0.17503119964166083,0.0056
480,0,0.11579391469109265,0.0056
481,0,1.4289556118951776,0.0056
482,0,2.0209451252094386,0.0056
483,0,1.9867048300775043,0.0056
484,0,1.9836397141949447,0.0056
485,0,1.98932000724907,0.0056
486,0,1.6037532310572384,0.0056
487,0,1.6428260905998686,0.0056
488,0,0.9220708504158747,0.0056
489,0,0.7214245177788117,0.0056
490,0,1.1667308835429089,0.0056
491,0,2.1605215686344157,0.0056
492,0,3.8682983188955924,0.0056
493,0,1.7245479414263787,0.0056
494,0,4.497195217858642,0.0056
495,0,0.051426309618579,0.0056
496,0,0.12283482201088146,0.0056
497,0,0.1051053935393273,0.0056
498,0,0.08543385401598437,0.0056
499,0,2.6865053022983796,0.0056
500,0,3.2887707649064923,0.0056
501,0,3.808472580793313,0.0056
502,0,3.5042185143348163,0.0056
503,0,1.6609663049924528,0.0056
504,0,2.542060311888919,0.0056
505,0,3.7291346330871615,0.0056
506,0,3.3276985450749748,0.0056
507,0,3.3431221090495424,0.0056
508,0,2.1509544361430386,0.0056
509,0,1.4456268440390436,0.0056
510,0,2.4108721020625588,0.0056
511,0,2.623763678894883,0.0056
512,0,1.1684662793473668,0.0056
513,0,3.8643735534651986,0.0056
514,0,4.201072140628004,0.0056
515,0,4.346306093108794,0.0056
516,0,2.4317035878838626,0.0056
517,0,2.317352110790141,0.0056
518,0,1.0382773208063154,0.0056
519,0,18.810719070134596,0.0056
520,0,18.810719070134596,0.0056
521,0,18.810719070134596,0.0056
522,0,18.810719070134596,0.0056
523,0,18.810719070134596,0.0056
524,0,18.810719070134596,0.0056
525,0,18.810719070134596,0.0056
526,0,3.188080278044318,0.0056
527,0,18.810719070134596,0.0056
528,0,18.810719070134596,0.0056
529,0,18.810719070134596,0.0056
530,0,18.810719070134596,0.0056
531,0,18.810719070134596,0.0056
532,0,2.6524709015871415,0.0056
533,0,4.296410445284057,0.0056
534,0,11.83456290257136,0.0056
535,0,11.834589196091347,0.0056
536,0,0.3644998715476038,0.0056
537,0,1.2084510072391894,0.0056
538,0,0.04953167793648221,0.0056
539,0,1.5464384912016316,0.0056
540,0,0.5214519707702953,0.0056
541,0,0.5212097882646853,0.0056
542,0,0.4184946900408476,0.0056
543,0,0.08861864989712037,0.0056
544,0,0.6491916313774421,0.0056
545,0,3.501096609725744,0.0056
546,0,2.5135924757409085,0.0056
547,0,3.129390559217876,0.0056
548,0,1.732663740007067,0.0056
549,0,2.330437713532545,0.0056
550,0,0.7338090784828724,0.0056
551,0,3.460791864231689,0.0056
552,0,2.845568443860725,0.0056
553,0,3.7629099739234477,0.0056
554,0,4.4777450290062,0.0056
555,0,1.7352535750684952,0.0056
556,0,0.8488462025165753,0.0056
557,0,2.9263111978785665,0.0056
558,0,1.357558550695645,0.0056
559,0,0.5238720225955058,0.0056
560,0,2.5299048659517185,0.0056
561,0,0.5109558236734446,0.0056
563,0,0.6994913799441759,0.0056
564,0,0.8704183235138909,0.0056
565,0,0.7671072421238422,0.0056
566,0,0.27321962170891395,0.0056
567,0,0.7706497633440154,0.0056
568,0,18.810719070134596,0.0056
569,0,1.2796592634250261,0.0056
570,0,18.810719070134596,0.0056
571,0,18.810719070134596,0.0056
572,0,18.810719070134596,0.0056
573,0,18.810719070134596,0.0056
574,0,18.810719070134596,0.0056
575,0,18.810719070134596,0.0056
576,0,18.810719070134596,0.0056
577,0,18.810719070134596,0.0056
578,0,18.810719070134596,0.0056
579,0,18.810719070134596,0.0056
580,0,18.810719070134596,0.0056
581,0,18.810719070134596,0.0056
582,0,18.810719070134596,0.0056
583,0,18.810719070134596,0.0056
584,0,18.810719070134596,0.0056
585,0,0.4919511138583519,0.0056
586,0,18.810719070134596,0.0056
587,0,18.810719070134596,0.0056
588,0,18.810719070134596,0.0056
589,0,0.7326701604257962,0.0056
590,0,3.697844288768409,0.0056
591,0,4.093398064697962,0.0056
592,0,3.659491457702372,0.0056
593,0,0.6295481348823541,0.0056
594,0,1.9628948011755014,0.0056
595,0,1.715117156318618,0.0056
596,0,1.6479659750528595,0.0056
597,0,1.5427811552951327,0.0056
598,0,0.3890876553242159,0.0056
599,0,1.0534166768737192,0.0056
600,0,3.051260127677584,0.0056
601,0,2.2568226254880757,0.0056
603,0,0.7267239609354543,0.0056
604,0,2.4854098217671186,0.0056
605,0,3.314487760861253,0.0056
606,0,3.317184305502536,0.0056
607,0,3.3305137661541604,0.0056
608,0,4.63704000177757,0.0056
609,0,3.379807385372157,0.0056
610,0,3.9641449123799153,0.0056
611,0,5.519466843089479,0.0056
612,0,13.492395629910492,0.0056
613,0,1.31650471540088,0.0056
614,0,2.9798403882053686,0.0056
615,0,2.90942805492455,0.0056
616,0,0.9436450499666457,0.0056
617,0,2.843603349349717,0.0056
618,0,18.810719070134596,0.0056
619,0,1.0000869320775618,0.0056
620,0,0.8081263106993782,0.0056
621,0,1.4004577174051036,0.0056
622,0,1.1845361909535876,0.0056
623,0,18.810719070134596,0.0056
624,0,18.810719070134596,0.0056
625,0,18.810719070134596,0.0056
626,0,18.810719070134596,0.0056
627,0,18.810719070134596,0.0056
628,0,18.810719070134596,0.0056
629,0,12.057348391650436,0.0056
630,0,2.6423390440492938,0.0056
631,0,2.8590892429727397,0.0056
632,0,1.4570349703650507,0.0056
633,0,1.3081465417596327,0.0056
634,0,1.5277307851752613,0.0056
635,0,3.6632014510875583,0.0056
636,0,1.4905704860314544,0.0056
637,0,3.281876461606173,0.0056
638,0,2.1305841307661466,0.0056
639,0,1.797978506165097,0.0056
640,0,1.9538449032054002,0.0056
641,0,2.98976506538743,0.0056
642,0,0.9782779593752824,0.0056
643,0,1.2716769970652801,0.0056
644,0,3.1854045688316193,0.0056
645,0,3.225410440627227,0.0056
646,0,1.0109461673142988,0.0056
647,0,1.4454284964311888,0.0056
648,0,0.5243322420401136,0.0056
649,0,0.5102117001914496,0.0056
650,0,2.262266456083239,0.0056
651,0,0.18673265511843892,0.0056
652,0,1.9210806907265316,0.0056
653,0,1.9925640762344472,0.0056
654,0,2.862756857730494,0.0056
655,0,2.0294919577666026,0.0056
656,0,0.45665181132801247,0.0056
657,0,3.5131710610138054,0.0056
658,0,1.6869540987689429,0.0056
659,0,1.2622150508464558,0.0056
660,0,2.5858579222199425,0.0056
661,0,3.492604192812539,0.0056
662,0,2.5597789911663065,0.0056
663,0,0.3746311687407055,0.0056
664,0,2.245285337858055,0.0056
665,0,2.4605505734034785,0.0056
666,0,2.727964696791395,0.0056
667,0,1.577325389886272,0.0056
668,0,0.9925983018971473,0.0056
669,0,1.5276086002828302,0.0056
670,0,1.3234808636922435,0.0056
671,0,0.8082605459960304,0.0056
672,0,1.145096459880755,0.0056
673,0,1.2714474721965738,0.0056
674,0,1.2169256477657953,0.0056
675,0,1.0786423136271648,0.0056
676,0,3.02434753985016,0.0056
677,0,18.810719070134596,0.0056
678,0,18.810719070134596,0.0056
679,0,18.810719070134596,0.0056
680,0,18.810719070134596,0.0056
681,0,18.810719070134596,0.0056
682,0,18.810719070134596,0.0056
683,0,18.810719070134596,0.0056
684,0,2.410657575979308,0.0056
685,0,18.810719070134596,0.0056
686,0,18.810719070134596,0.0056
687,0,0.007872959419018838,0.0056
688,0,18.810719070134596,0.0056
689,0,18.810719070134596,0.0056
690,0,18.810719070134596,0.0056
691,0,4.225180374157376,0.0056
692,0,3.7485391065289857,0.0056
693,0,7.540206577689055,0.0056
694,0,2.4754343211752277,0.0056
695,0,0.4859726691906464,0.0056
696,0,0.4800138386268084,0.0056
697,0,0.45189876085442376,0.0056
698,0,0.17795315682770138,0.0056
699,0,0.7660766603603554,0.0056
700,0,2.893907918903165,0.0056
701,0,0.9609921112797973,0.0056
702,0,1.0398679734716456,0.0056
703,0,2.21459948235886,0.0056
704,0,2.6440742025936,0.0056
705,0,2.609338560328197,0.0056
706,0,3.016180812684901,0.0056
707,0,1.1396904121279625,0.0056
708,0,1.4654398005200122,0.0056
709,0,3.633312559858411,0.0056
710,0,1.1978123426995329,0.0056
711,0,1.6697478262589225,0.0056
713,0,0.9489458831021624,0.0056
714,0,18.810719070134596,0.0056
715,0,18.810719070134596,0.0056
716,0,18.810719070134596,0.0056
717,0,18.810719070134596,0.0056
718,0,18.810719070134596,0.0056
719,0,18.810719070134596,0.0056
720,0,18.810719070134596,0.0056
721,0,1.4619783624371918,0.0056
722,0,0.8830620543283721,0.0056
723,0,5.648842824417174,0.0056
724,0,18.810719070134596,0.0056
725,0,18.810719070134596,0.0056
726,0,0.9525070522178261,0.0056
727,0,0.14913417963321826,0.0056
728,0,2.627591486756584,0.0056
729,0,18.810719070134596,0.0056
730,0,18.810719070134596,0.0056
731,0,18.810719070134596,0.0056
732,0,18.810719070134596,0.0056
733,0,1.1925606857078528,0.0056
734,0,0.8665574386076017,0.0056
735,0,5.648388187993406,0.0056
736,0,5.650313433092041,0.0056
737,0,5.649792013437619,0.0056
738,0,18.810719070134596,0.0056
739,0,18.810719070134596,0.0056
740,0,18.810719070134596,0.0056
741,0,18.810719070134596,0.0056
742,0,18.810719070134596,0.0056
743,0,18.810719070134596,0.0056
744,0,18.810719070134596,0.0056
745,0,18.810719070134596,0.0056
746,0,18.810719070134596,0.0056
747,0,0.3352710405176692,0.0056
748,0,0.05690083902951879,0.0056
749,0,1.9477686433016517,0.0056
750,0,1.9539537103563676,0.0056
751,0,2.1362701351717117,0.0056
752,0,0.960167341712157,0.0056
753,0,3.7262756117392155,0.0056
754,0,18.810719070134596,0.0056
755,0,18.810719070134596,0.0056
756,0,18.810719070134596,0.0056
757,0,18.810719070134596,0.0056
758,0,18.810719070134596,0.0056
759,0,18.810719070134596,0.0056
760,0,1.887024853856845,0.0056
761,0,18.810719070134596,0.0056
762,0,18.810719070134596,0.0056
763,0,18.810719070134596,0.0056
764,0,18.810719070134596,0.0056
765,0,18.810719070134596,0.0056
766,0,18.810719070134596,0.0056
767,0,18.810719070134596,0.0056
768,0,18.810719070134596,0.0056
769,0,0.35551676976545465,0.0056
770,0,18.810719070134596,0.0056
771,0,18.810719070134596,0.0056
772,0,18.810719070134596,0.0056
773,0,18.810719070134596,0.0056
774,0,1.7102989457978557,0.0056
775,0,2.1996867801522004,0.0056
776,0,18.810719070134596,0.0056
777,0,1.2167453895122629,0.0056
778,0,1.7507050420692551,0.0056
779,0,1.0061606163166266,0.0056
780,0,4.11901771525698,0.0056
781,0,0.2567976728303231,0.0056
782,0,1.1758676972782467,0.0056
783,0,18.810719070134596,0.0056
784,0,18.810719070134596,0.0056
785,0,18.810719070134596,0.0056
786,0,0.7578705635323754,0.0056
787,0,1.7545554112833432,0.0056
788,0,4.6577323556419925,0.0056
789,0,18.810719070134596,0.0056
790,0,0.696485986607818,0.0056
791,0,5.649350493949692,0.0056
792,0,0.6196221593784312,0.0056
793,0,5.115642968566111,0.0056
794,0,5.6499239811710975,0.0056
795,0,5.649399143227783,0.0056
796,0,5.382802668306513,0.0056
797,0,5.6491511579196505,0.0056
798,0,2.245791244068057,0.0056
799,0,1.7231295589191675,0.0056
